Stage,Body,Window,Type,Raw_Count,Total_Area,Avg_Area
Duration,20000648,5,Conjunction,2183,76074.0,34.849998474121094
Duration,20000654,1,Opposition,425,13182.0,31.020000457763672
Duration,20000654,1,Conjunction,428,15005.0,35.060001373291016
Duration,20000654,2,Opposition,842,27422.0,32.56999969482422
Duration,20000654,2,Conjunction,821,27163.0,33.09000015258789
Duration,20000654,3,Opposition,1263,43334.0,34.310001373291016
Duration,20000654,3,Conjunction,1243,42015.0,33.79999923706055
Duration,20000654,4,Opposition,1710,58748.0,34.36000061035156
Duration,20000654,4,Conjunction,1648,55644.0,33.7599983215332
Duration,20000654,5,Opposition,2156,74755.0,34.66999816894531
Duration,20000654,5,Conjunction,2079,70197.0,33.7599983215332
Duration,20000656,1,Opposition,432,16091.0,37.25
Duration,20000656,1,Conjunction,422,15200.0,36.02000045776367
Duration,20000656,2,Opposition,845,30100.0,35.619998931884766
Duration,20000656,2,Conjunction,834,29404.0,35.2599983215332
Duration,20000656,3,Opposition,1307,44234.0,33.84000015258789
Duration,20000656,3,Conjunction,1235,44495.0,36.029998779296875
Duration,20000656,4,Opposition,1735,59820.0,34.47999954223633
Duration,20000656,4,Conjunction,1661,59555.0,35.849998474121094
Duration,20000656,5,Opposition,2118,72126.0,34.04999923706055
Duration,20000656,5,Conjunction,2070,72991.0,35.2599983215332
Duration,20000659,1,Opposition,421,14696.0,34.90999984741211
Duration,20000659,1,Conjunction,439,16255.0,37.029998779296875
Duration,20000659,2,Opposition,840,29968.0,35.68000030517578
Duration,20000659,2,Conjunction,870,32279.0,37.099998474121094
Duration,20000659,3,Opposition,1270,44828.0,35.29999923706055
Duration,20000659,3,Conjunction,1271,48215.0,37.93000030517578
Duration,20000659,4,Opposition,1677,59014.0,35.189998626708984
Duration,20000659,4,Conjunction,1705,63486.0,37.2400016784668
Duration,20000659,5,Opposition,2114,74016.0,35.0099983215332
Duration,20000659,5,Conjunction,2108,76717.0,36.38999938964844
Duration,20000663,1,Opposition,420,13636.0,32.470001220703125
Duration,20000663,1,Conjunction,409,14696.0,35.93000030517578
Duration,20000663,2,Opposition,819,28090.0,34.29999923706055
Duration,20000663,2,Conjunction,863,30664.0,35.529998779296875
Duration,20000663,3,Opposition,1241,44811.0,36.11000061035156
Duration,20000663,3,Conjunction,1317,46072.0,34.97999954223633
Duration,20000663,4,Opposition,1625,56928.0,35.029998779296875
Duration,20000663,4,Conjunction,1748,60900.0,34.84000015258789
Duration,20000663,5,Opposition,2014,74804.0,37.13999938964844
Duration,20000663,5,Conjunction,2192,75139.0,34.279998779296875
Duration,20000664,1,Opposition,441,16829.0,38.15999984741211
Duration,20000664,1,Conjunction,421,12953.0,30.770000457763672
Duration,20000664,2,Opposition,874,29500.0,33.75
Duration,20000664,2,Conjunction,853,29845.0,34.9900016784668
Duration,20000664,3,Opposition,1261,43160.0,34.22999954223633
Duration,20000664,3,Conjunction,1274,45089.0,35.38999938964844
Duration,20000664,4,Opposition,1688,57379.0,33.9900016784668
Duration,20000664,4,Conjunction,1718,60484.0,35.209999084472656
Duration,20000664,5,Opposition,2113,72625.0,34.369998931884766
Duration,20000664,5,Conjunction,2130,73700.0,34.599998474121094
Duration,20000665,1,Opposition,419,13356.0,31.8799991607666
Duration,20000665,1,Conjunction,427,15419.0,36.11000061035156
Duration,20000665,2,Opposition,839,27964.0,33.33000183105469
Duration,20000665,2,Conjunction,888,30675.0,34.540000915527344
Duration,20000665,3,Opposition,1275,42954.0,33.689998626708984
Duration,20000665,3,Conjunction,1305,44318.0,33.959999084472656
Duration,20000665,4,Opposition,1727,59566.0,34.4900016784668
Duration,20000665,4,Conjunction,1708,57109.0,33.439998626708984
Duration,20000665,5,Opposition,2141,73202.0,34.189998626708984
Duration,20000665,5,Conjunction,2131,71542.0,33.56999969482422
Duration,20000667,1,Opposition,408,13312.0,32.630001068115234
Duration,20000667,1,Conjunction,446,16540.0,37.09000015258789
Duration,20000667,2,Opposition,814,27662.0,33.97999954223633
Duration,20000667,2,Conjunction,874,31506.0,36.04999923706055
Duration,20000667,3,Opposition,1210,43308.0,35.790000915527344
Duration,20000667,3,Conjunction,1295,45267.0,34.959999084472656
Duration,20000667,4,Opposition,1623,60125.0,37.04999923706055
Duration,20000667,4,Conjunction,1715,61055.0,35.599998474121094
Duration,20000667,5,Opposition,2015,72864.0,36.15999984741211
Duration,20000667,5,Conjunction,2143,75067.0,35.029998779296875
Duration,20000671,1,Opposition,401,13833.0,34.5
Duration,20000671,1,Conjunction,438,15164.0,34.619998931884766
Duration,20000671,2,Opposition,816,29570.0,36.2400016784668
Duration,20000671,2,Conjunction,865,31278.0,36.15999984741211
Duration,20000671,3,Opposition,1209,42327.0,35.0099983215332
Duration,20000671,3,Conjunction,1286,46531.0,36.18000030517578
Duration,20000671,4,Opposition,1617,56424.0,34.88999938964844
Duration,20000671,4,Conjunction,1720,61878.0,35.97999954223633
Duration,20000671,5,Opposition,2052,70548.0,34.380001068115234
Duration,20000671,5,Conjunction,2173,78927.0,36.31999969482422
Duration,20000674,1,Opposition,391,13563.0,34.689998626708984
Duration,20000674,1,Conjunction,431,15879.0,36.84000015258789
Duration,20000674,2,Opposition,804,27932.0,34.7400016784668
Duration,20000674,2,Conjunction,843,30763.0,36.4900016784668
Duration,20000674,3,Opposition,1237,46331.0,37.45000076293945
Duration,20000674,3,Conjunction,1240,43519.0,35.099998474121094
Duration,20000674,4,Opposition,1643,61652.0,37.52000045776367
Duration,20000674,4,Conjunction,1659,58178.0,35.06999969482422
Duration,20000674,5,Opposition,2041,74665.0,36.58000183105469
Duration,20000674,5,Conjunction,2070,73101.0,35.310001373291016
Duration,20000675,1,Opposition,415,15148.0,36.5
Duration,20000675,1,Conjunction,403,13126.0,32.56999969482422
Duration,20000675,2,Opposition,834,29851.0,35.790000915527344
Duration,20000675,2,Conjunction,817,29063.0,35.56999969482422
Duration,20000675,3,Opposition,1261,44061.0,34.939998626708984
Duration,20000675,3,Conjunction,1287,43362.0,33.689998626708984
Duration,20000675,4,Opposition,1698,59109.0,34.810001373291016
Duration,20000675,4,Conjunction,1709,57737.0,33.779998779296875
Duration,20000675,5,Opposition,2123,72751.0,34.27000045776367
Duration,20000675,5,Conjunction,2092,71053.0,33.959999084472656
Duration,20000676,1,Opposition,413,14336.0,34.709999084472656
Duration,20000676,1,Conjunction,421,16664.0,39.58000183105469
Duration,20000676,2,Opposition,845,27587.0,32.650001525878906
Duration,20000676,2,Conjunction,819,30720.0,37.5099983215332
Duration,20000676,3,Opposition,1263,41644.0,32.970001220703125
Duration,20000676,3,Conjunction,1240,44866.0,36.18000030517578
Duration,20000676,4,Opposition,1693,55787.0,32.95000076293945
Duration,20000676,4,Conjunction,1655,58827.0,35.54999923706055
Duration,20000676,5,Opposition,2133,71478.0,33.5099983215332
Duration,20000676,5,Conjunction,2057,71496.0,34.7599983215332
Duration,20000679,1,Opposition,416,13171.0,31.65999984741211
Duration,20000679,1,Conjunction,454,15104.0,33.27000045776367
Duration,20000679,2,Opposition,846,27885.0,32.959999084472656
Duration,20000679,2,Conjunction,883,29786.0,33.72999954223633
Duration,20000679,3,Opposition,1234,41453.0,33.59000015258789
Duration,20000679,3,Conjunction,1288,42408.0,32.93000030517578
Duration,20000679,4,Opposition,1652,57216.0,34.630001068115234
Duration,20000679,4,Conjunction,1758,58981.0,33.54999923706055
Duration,20000679,5,Opposition,2075,75002.0,36.150001525878906
Duration,20000679,5,Conjunction,2185,74257.0,33.97999954223633
Duration,20000680,1,Opposition,394,15868.0,40.27000045776367
Duration,20000680,1,Conjunction,418,15340.0,36.70000076293945
Duration,20000680,2,Opposition,794,29416.0,37.04999923706055
Duration,20000680,2,Conjunction,857,29083.0,33.939998626708984
Duration,20000680,3,Opposition,1221,45182.0,37.0
Duration,20000680,3,Conjunction,1230,40492.0,32.91999816894531
Duration,20000680,4,Opposition,1696,60397.0,35.61000061035156
Duration,20000680,4,Conjunction,1639,54657.0,33.349998474121094
Duration,20000680,5,Opposition,2173,77850.0,35.83000183105469
Duration,20000680,5,Conjunction,2060,69672.0,33.81999969482422
Duration,20000683,1,Opposition,416,14366.0,34.529998779296875
Duration,20000683,1,Conjunction,424,15759.0,37.16999816894531
Duration,20000683,2,Opposition,812,25728.0,31.68000030517578
Duration,20000683,2,Conjunction,865,32799.0,37.91999816894531
Duration,20000683,3,Opposition,1216,40007.0,32.900001525878906
Duration,20000683,3,Conjunction,1297,46472.0,35.83000183105469
Duration,20000683,4,Opposition,1629,52517.0,32.2400016784668
Duration,20000683,4,Conjunction,1688,58873.0,34.880001068115234
Duration,20000683,5,Opposition,2053,69585.0,33.88999938964844
Duration,20000683,5,Conjunction,2090,73974.0,35.38999938964844
Duration,20000686,1,Opposition,406,15606.0,38.439998626708984
Duration,20000686,1,Conjunction,406,13232.0,32.59000015258789
Duration,20000686,2,Opposition,831,27966.0,33.650001525878906
Duration,20000686,2,Conjunction,804,27903.0,34.709999084472656
Duration,20000686,3,Opposition,1275,41993.0,32.939998626708984
Duration,20000686,3,Conjunction,1177,40350.0,34.279998779296875
Duration,20000686,4,Opposition,1703,55845.0,32.790000915527344
Duration,20000686,4,Conjunction,1600,54735.0,34.209999084472656
Duration,20000686,5,Opposition,2151,72070.0,33.5099983215332
Duration,20000686,5,Conjunction,2030,69257.0,34.119998931884766
Duration,20000690,1,Opposition,451,15901.0,35.2599983215332
Duration,20000690,1,Conjunction,394,14004.0,35.540000915527344
Duration,20000690,2,Opposition,833,29725.0,35.68000030517578
Duration,20000690,2,Conjunction,838,26697.0,31.860000610351562
Duration,20000690,3,Opposition,1211,43682.0,36.06999969482422
Duration,20000690,3,Conjunction,1242,42508.0,34.22999954223633
Duration,20000690,4,Opposition,1610,56573.0,35.13999938964844
Duration,20000690,4,Conjunction,1654,57573.0,34.810001373291016
Duration,20000690,5,Opposition,2028,70454.0,34.7400016784668
Duration,20000690,5,Conjunction,2073,71105.0,34.29999923706055
Duration,20000691,1,Opposition,429,14525.0,33.86000061035156
Duration,20000691,1,Conjunction,418,13102.0,31.34000015258789
Duration,20000691,2,Opposition,835,28103.0,33.65999984741211
Duration,20000691,2,Conjunction,791,25255.0,31.93000030517578
Duration,20000691,3,Opposition,1263,42399.0,33.56999969482422
Duration,20000691,3,Conjunction,1218,40126.0,32.939998626708984
Duration,20000691,4,Opposition,1677,56766.0,33.849998474121094
Duration,20000691,4,Conjunction,1645,56299.0,34.220001220703125
Duration,20000691,5,Opposition,2078,69112.0,33.2599983215332
Duration,20000691,5,Conjunction,2035,70848.0,34.810001373291016
Duration,20000693,1,Opposition,459,18117.0,39.470001220703125
Duration,20000693,1,Conjunction,413,14663.0,35.5
Duration,20000693,2,Opposition,887,33710.0,38.0
Duration,20000693,2,Conjunction,837,31969.0,38.189998626708984
Duration,20000693,3,Opposition,1323,49386.0,37.33000183105469
Duration,20000693,3,Conjunction,1244,45842.0,36.849998474121094
Duration,20000693,4,Opposition,1725,63283.0,36.689998626708984
Duration,20000693,4,Conjunction,1662,60522.0,36.41999816894531
Duration,20000693,5,Opposition,2114,76713.0,36.290000915527344
Duration,20000693,5,Conjunction,2134,75419.0,35.34000015258789
Duration,20000694,1,Opposition,414,14683.0,35.470001220703125
Duration,20000694,1,Conjunction,422,15370.0,36.41999816894531
Duration,20000694,2,Opposition,842,27404.0,32.54999923706055
Duration,20000694,2,Conjunction,809,27141.0,33.54999923706055
Duration,20000694,3,Opposition,1254,42116.0,33.59000015258789
Duration,20000694,3,Conjunction,1198,40726.0,33.9900016784668
Duration,20000694,4,Opposition,1676,56166.0,33.5099983215332
Duration,20000694,4,Conjunction,1633,55545.0,34.0099983215332
Duration,20000694,5,Opposition,2057,70974.0,34.5
Duration,20000694,5,Conjunction,2037,68574.0,33.65999984741211
Duration,20000696,1,Opposition,435,15276.0,35.119998931884766
Duration,20000696,1,Conjunction,423,15225.0,35.9900016784668
Duration,20000696,2,Opposition,879,31547.0,35.88999938964844
Duration,20000696,2,Conjunction,835,28781.0,34.470001220703125
Duration,20000696,3,Opposition,1296,45533.0,35.130001068115234
Duration,20000696,3,Conjunction,1270,42058.0,33.119998931884766
Duration,20000696,4,Opposition,1735,60017.0,34.59000015258789
Duration,20000696,4,Conjunction,1673,57687.0,34.47999954223633
Duration,20000696,5,Opposition,2144,72677.0,33.900001525878906
Duration,20000696,5,Conjunction,2095,73255.0,34.970001220703125
Duration,20000697,1,Opposition,429,15357.0,35.79999923706055
Duration,20000697,1,Conjunction,450,15797.0,35.099998474121094
Duration,20000697,2,Opposition,861,30317.0,35.209999084472656
Duration,20000697,2,Conjunction,846,29465.0,34.83000183105469
Duration,20000697,3,Opposition,1267,45665.0,36.040000915527344
Duration,20000697,3,Conjunction,1296,45306.0,34.959999084472656
Duration,20000697,4,Opposition,1720,60669.0,35.27000045776367
Duration,20000697,4,Conjunction,1703,62343.0,36.61000061035156
Duration,20000697,5,Opposition,2162,75016.0,34.70000076293945
Duration,20000697,5,Conjunction,2100,76033.0,36.209999084472656
Duration,20000702,1,Opposition,421,12838.0,30.489999771118164
Duration,20000702,1,Conjunction,434,15333.0,35.33000183105469
Duration,20000702,2,Opposition,837,26300.0,31.420000076293945
Duration,20000702,2,Conjunction,845,29617.0,35.04999923706055
Duration,20000702,3,Opposition,1273,41917.0,32.93000030517578
Duration,20000702,3,Conjunction,1254,45124.0,35.97999954223633
Duration,20000702,4,Opposition,1688,57448.0,34.029998779296875
Duration,20000702,4,Conjunction,1682,58465.0,34.7599983215332
Duration,20000702,5,Opposition,2087,71732.0,34.369998931884766
Duration,20000702,5,Conjunction,2122,73089.0,34.439998626708984
Duration,20000704,1,Opposition,404,13745.0,34.02000045776367
Duration,20000704,1,Conjunction,429,14037.0,32.720001220703125
Duration,20000704,2,Opposition,805,27595.0,34.279998779296875
Duration,20000704,2,Conjunction,850,30545.0,35.939998626708984
Duration,20000704,3,Opposition,1165,41313.0,35.459999084472656
Duration,20000704,3,Conjunction,1268,43661.0,34.43000030517578
Duration,20000704,4,Opposition,1600,56114.0,35.06999969482422
Duration,20000704,4,Conjunction,1680,57919.0,34.47999954223633
Duration,20000704,5,Opposition,2043,71424.0,34.959999084472656
Duration,20000704,5,Conjunction,2102,75401.0,35.869998931884766
Duration,20000705,1,Opposition,435,14390.0,33.08000183105469
Duration,20000705,1,Conjunction,412,13570.0,32.939998626708984
Duration,20000705,2,Opposition,867,29311.0,33.810001373291016
Duration,20000705,2,Conjunction,832,28872.0,34.70000076293945
Duration,20000705,3,Opposition,1276,44201.0,34.63999938964844
Duration,20000705,3,Conjunction,1241,43419.0,34.9900016784668
Duration,20000705,4,Opposition,1720,58345.0,33.91999816894531
Duration,20000705,4,Conjunction,1697,58171.0,34.279998779296875
Duration,20000705,5,Opposition,2120,72639.0,34.2599983215332
Duration,20000705,5,Conjunction,2120,72854.0,34.369998931884766
Duration,20000709,1,Opposition,389,13803.0,35.47999954223633
Duration,20000709,1,Conjunction,438,13357.0,30.5
Duration,20000709,2,Opposition,831,30595.0,36.81999969482422
Duration,20000709,2,Conjunction,864,26733.0,30.940000534057617
Duration,20000709,3,Opposition,1208,44220.0,36.61000061035156
Duration,20000709,3,Conjunction,1316,42219.0,32.08000183105469
Duration,20000709,4,Opposition,1649,59235.0,35.91999816894531
Duration,20000709,4,Conjunction,1754,55677.0,31.739999771118164
Duration,20000709,5,Opposition,2037,71449.0,35.08000183105469
Duration,20000709,5,Conjunction,2142,70523.0,32.91999816894531
Duration,20000712,1,Opposition,417,13776.0,33.040000915527344
Duration,20000712,1,Conjunction,433,12666.0,29.25
Duration,20000712,2,Opposition,825,31326.0,37.970001220703125
Duration,20000712,2,Conjunction,820,26113.0,31.850000381469727
Duration,20000712,3,Opposition,1256,46912.0,37.349998474121094
Duration,20000712,3,Conjunction,1231,38686.0,31.43000030517578
Duration,20000712,4,Opposition,1665,62231.0,37.380001068115234
Duration,20000712,4,Conjunction,1642,54257.0,33.040000915527344
Duration,20000712,5,Opposition,2063,74099.0,35.91999816894531
Duration,20000712,5,Conjunction,2053,69224.0,33.720001220703125
Duration,20000713,1,Opposition,417,14218.0,34.099998474121094
Duration,20000713,1,Conjunction,392,14682.0,37.45000076293945
Duration,20000713,2,Opposition,857,30968.0,36.13999938964844
Duration,20000713,2,Conjunction,801,29100.0,36.33000183105469
Duration,20000713,3,Opposition,1309,46172.0,35.27000045776367
Duration,20000713,3,Conjunction,1216,41992.0,34.529998779296875
Duration,20000713,4,Opposition,1726,60307.0,34.939998626708984
Duration,20000713,4,Conjunction,1642,55562.0,33.84000015258789
Duration,20000713,5,Opposition,2147,74032.0,34.47999954223633
Duration,20000713,5,Conjunction,2068,71328.0,34.4900016784668
Duration,20000718,1,Opposition,452,15414.0,34.099998474121094
Duration,20000718,1,Conjunction,381,14225.0,37.34000015258789
Duration,20000718,2,Opposition,873,28623.0,32.790000915527344
Duration,20000718,2,Conjunction,857,29046.0,33.88999938964844
Duration,20000718,3,Opposition,1291,43514.0,33.709999084472656
Duration,20000718,3,Conjunction,1256,43424.0,34.56999969482422
Duration,20000718,4,Opposition,1730,56876.0,32.880001068115234
Duration,20000718,4,Conjunction,1666,57124.0,34.290000915527344
Duration,20000718,5,Opposition,2167,70211.0,32.400001525878906
Duration,20000718,5,Conjunction,2059,70886.0,34.43000030517578
Duration,20000721,1,Opposition,403,14166.0,35.150001525878906
Duration,20000721,1,Conjunction,407,14172.0,34.81999969482422
Duration,20000721,2,Opposition,829,30048.0,36.25
Duration,20000721,2,Conjunction,879,31816.0,36.20000076293945
Duration,20000721,3,Opposition,1227,42637.0,34.75
Duration,20000721,3,Conjunction,1307,47883.0,36.63999938964844
Duration,20000721,4,Opposition,1632,55563.0,34.04999923706055
Duration,20000721,4,Conjunction,1685,59488.0,35.29999923706055
Duration,20000721,5,Opposition,2080,70208.0,33.75
Duration,20000721,5,Conjunction,2080,72437.0,34.83000183105469
Duration,20000729,1,Opposition,422,14772.0,35.0
Duration,20000729,1,Conjunction,458,14736.0,32.16999816894531
Duration,20000729,2,Opposition,820,29242.0,35.65999984741211
Duration,20000729,2,Conjunction,880,30513.0,34.66999816894531
Duration,20000729,3,Opposition,1254,44611.0,35.56999969482422
Duration,20000729,3,Conjunction,1317,45890.0,34.84000015258789
Duration,20000729,4,Opposition,1705,61664.0,36.16999816894531
Duration,20000729,4,Conjunction,1763,59247.0,33.61000061035156
Duration,20000729,5,Opposition,2122,75323.0,35.5
Duration,20000729,5,Conjunction,2202,74490.0,33.83000183105469
Duration,20000733,1,Opposition,464,14579.0,31.420000076293945
Duration,20000733,1,Conjunction,409,12612.0,30.84000015258789
Duration,20000733,2,Opposition,861,28057.0,32.59000015258789
Duration,20000733,2,Conjunction,866,27310.0,31.540000915527344
Duration,20000733,3,Opposition,1243,42885.0,34.5
Duration,20000733,3,Conjunction,1287,43042.0,33.439998626708984
Duration,20000733,4,Opposition,1629,56135.0,34.459999084472656
Duration,20000733,4,Conjunction,1691,57424.0,33.959999084472656
Duration,20000733,5,Opposition,2030,71139.0,35.040000915527344
Duration,20000733,5,Conjunction,2153,73704.0,34.22999954223633
Duration,20000734,1,Opposition,415,13478.0,32.47999954223633
Duration,20000734,1,Conjunction,395,13669.0,34.61000061035156
Duration,20000734,2,Opposition,841,29172.0,34.689998626708984
Duration,20000734,2,Conjunction,810,27655.0,34.13999938964844
Duration,20000734,3,Opposition,1272,43046.0,33.84000015258789
Duration,20000734,3,Conjunction,1216,40594.0,33.380001068115234
Duration,20000734,4,Opposition,1705,57856.0,33.93000030517578
Duration,20000734,4,Conjunction,1653,57824.0,34.97999954223633
Duration,20000734,5,Opposition,2114,71719.0,33.93000030517578
Duration,20000734,5,Conjunction,2062,71284.0,34.56999969482422
Duration,20000735,1,Opposition,401,13816.0,34.45000076293945
Duration,20000735,1,Conjunction,410,14605.0,35.619998931884766
Duration,20000735,2,Opposition,809,27098.0,33.5
Duration,20000735,2,Conjunction,807,30428.0,37.709999084472656
Duration,20000735,3,Opposition,1218,39608.0,32.52000045776367
Duration,20000735,3,Conjunction,1230,44213.0,35.95000076293945
Duration,20000735,4,Opposition,1613,53439.0,33.130001068115234
Duration,20000735,4,Conjunction,1651,57924.0,35.08000183105469
Duration,20000735,5,Opposition,2062,69223.0,33.56999969482422
Duration,20000735,5,Conjunction,2057,74502.0,36.220001220703125
Duration,20000738,1,Opposition,438,15495.0,35.380001068115234
Duration,20000738,1,Conjunction,417,15563.0,37.31999969482422
Duration,20000738,2,Opposition,857,29911.0,34.900001525878906
Duration,20000738,2,Conjunction,849,30985.0,36.5
Duration,20000738,3,Opposition,1295,44924.0,34.689998626708984
Duration,20000738,3,Conjunction,1259,44871.0,35.63999938964844
Duration,20000738,4,Opposition,1707,58435.0,34.22999954223633
Duration,20000738,4,Conjunction,1676,58716.0,35.029998779296875
Duration,20000738,5,Opposition,2147,73172.0,34.08000183105469
Duration,20000738,5,Conjunction,2136,76323.0,35.72999954223633
Duration,20000739,1,Opposition,425,15060.0,35.439998626708984
Duration,20000739,1,Conjunction,416,14417.0,34.65999984741211
Duration,20000739,2,Opposition,861,30986.0,35.9900016784668
Duration,20000739,2,Conjunction,850,30809.0,36.25
Duration,20000739,3,Opposition,1285,44771.0,34.84000015258789
Duration,20000739,3,Conjunction,1270,46978.0,36.9900016784668
Duration,20000739,4,Opposition,1707,60899.0,35.68000030517578
Duration,20000739,4,Conjunction,1661,59801.0,36.0
Duration,20000739,5,Opposition,2111,74326.0,35.209999084472656
Duration,20000739,5,Conjunction,2087,75634.0,36.2400016784668
Duration,20000740,1,Opposition,413,14412.0,34.900001525878906
Duration,20000740,1,Conjunction,398,16405.0,41.220001220703125
Duration,20000740,2,Opposition,863,29675.0,34.38999938964844
Duration,20000740,2,Conjunction,826,30069.0,36.400001525878906
Duration,20000740,3,Opposition,1273,44914.0,35.279998779296875
Duration,20000740,3,Conjunction,1277,45291.0,35.470001220703125
Duration,20000740,4,Opposition,1709,60612.0,35.470001220703125
Duration,20000740,4,Conjunction,1743,60653.0,34.79999923706055
Duration,20000740,5,Opposition,2113,74398.0,35.209999084472656
Duration,20000740,5,Conjunction,2144,75136.0,35.040000915527344
Duration,20000743,1,Opposition,398,15369.0,38.619998931884766
Duration,20000743,1,Conjunction,426,14162.0,33.2400016784668
Duration,20000743,2,Opposition,792,27513.0,34.7400016784668
Duration,20000743,2,Conjunction,865,31478.0,36.38999938964844
Duration,20000743,3,Opposition,1208,41867.0,34.65999984741211
Duration,20000743,3,Conjunction,1251,44119.0,35.27000045776367
Duration,20000743,4,Opposition,1661,58476.0,35.209999084472656
Duration,20000743,4,Conjunction,1654,57828.0,34.959999084472656
Duration,20000743,5,Opposition,2075,73720.0,35.529998779296875
Duration,20000743,5,Conjunction,2077,72543.0,34.93000030517578
Duration,20000744,1,Opposition,407,14420.0,35.43000030517578
Duration,20000744,1,Conjunction,422,13737.0,32.54999923706055
Duration,20000744,2,Opposition,840,29381.0,34.97999954223633
Duration,20000744,2,Conjunction,828,28675.0,34.630001068115234
Duration,20000744,3,Opposition,1277,44864.0,35.130001068115234
Duration,20000744,3,Conjunction,1247,41812.0,33.529998779296875
Duration,20000744,4,Opposition,1710,61610.0,36.029998779296875
Duration,20000744,4,Conjunction,1688,57291.0,33.939998626708984
Duration,20000744,5,Opposition,2140,75913.0,35.470001220703125
Duration,20000744,5,Conjunction,2096,71308.0,34.02000045776367
Duration,20000746,1,Opposition,397,12771.0,32.16999816894531
Duration,20000746,1,Conjunction,403,13998.0,34.72999954223633
Duration,20000746,2,Opposition,833,28379.0,34.06999969482422
Duration,20000746,2,Conjunction,841,30049.0,35.72999954223633
Duration,20000746,3,Opposition,1247,41020.0,32.88999938964844
Duration,20000746,3,Conjunction,1280,44508.0,34.77000045776367
Duration,20000746,4,Opposition,1644,55812.0,33.95000076293945
Duration,20000746,4,Conjunction,1717,60944.0,35.4900016784668
Duration,20000746,5,Opposition,2073,71312.0,34.400001525878906
Duration,20000746,5,Conjunction,2112,76082.0,36.02000045776367
Duration,20000747,1,Opposition,428,13633.0,31.850000381469727
Duration,20000747,1,Conjunction,435,16401.0,37.70000076293945
Duration,20000747,2,Opposition,825,26918.0,32.630001068115234
Duration,20000747,2,Conjunction,857,30325.0,35.38999938964844
Duration,20000747,3,Opposition,1223,41507.0,33.939998626708984
Duration,20000747,3,Conjunction,1276,44884.0,35.18000030517578
Duration,20000747,4,Opposition,1615,55584.0,34.41999816894531
Duration,20000747,4,Conjunction,1679,57290.0,34.119998931884766
Duration,20000747,5,Opposition,2034,71105.0,34.959999084472656
Duration,20000747,5,Conjunction,2126,73001.0,34.34000015258789
Duration,20000748,1,Opposition,399,13938.0,34.93000030517578
Duration,20000748,1,Conjunction,462,16331.0,35.349998474121094
Duration,20000748,2,Opposition,804,26503.0,32.959999084472656
Duration,20000748,2,Conjunction,880,31802.0,36.13999938964844
Duration,20000748,3,Opposition,1261,40819.0,32.369998931884766
Duration,20000748,3,Conjunction,1310,45618.0,34.81999969482422
Duration,20000748,4,Opposition,1694,56624.0,33.43000030517578
Duration,20000748,4,Conjunction,1813,60779.0,33.52000045776367
Duration,20000748,5,Opposition,2097,71759.0,34.220001220703125
Duration,20000748,5,Conjunction,2237,75719.0,33.849998474121094
Duration,20000751,1,Opposition,400,13265.0,33.15999984741211
Duration,20000751,1,Conjunction,416,13847.0,33.290000915527344
Duration,20000751,2,Opposition,818,27904.0,34.11000061035156
Duration,20000751,2,Conjunction,825,28134.0,34.099998474121094
Duration,20000751,3,Opposition,1206,43136.0,35.77000045776367
Duration,20000751,3,Conjunction,1252,43356.0,34.630001068115234
Duration,20000751,4,Opposition,1603,60130.0,37.5099983215332
Duration,20000751,4,Conjunction,1652,58382.0,35.34000015258789
Duration,20000751,5,Opposition,2035,75488.0,37.09000015258789
Duration,20000751,5,Conjunction,2082,72345.0,34.75
Duration,20000752,1,Opposition,429,14077.0,32.810001373291016
Duration,20000752,1,Conjunction,426,15231.0,35.75
Duration,20000752,2,Opposition,867,32497.0,37.47999954223633
Duration,20000752,2,Conjunction,814,27909.0,34.290000915527344
Duration,20000752,3,Opposition,1271,46273.0,36.40999984741211
Duration,20000752,3,Conjunction,1269,43320.0,34.13999938964844
Duration,20000752,4,Opposition,1683,59542.0,35.380001068115234
Duration,20000752,4,Conjunction,1677,57021.0,34.0
Duration,20000752,5,Opposition,2103,75090.0,35.709999084472656
Duration,20000752,5,Conjunction,2115,71897.0,33.9900016784668
Duration,20000754,1,Opposition,423,15673.0,37.04999923706055
Duration,20000754,1,Conjunction,451,15976.0,35.41999816894531
Duration,20000754,2,Opposition,844,29046.0,34.40999984741211
Duration,20000754,2,Conjunction,847,29959.0,35.369998931884766
Duration,20000754,3,Opposition,1271,45367.0,35.689998626708984
Duration,20000754,3,Conjunction,1248,43264.0,34.66999816894531
Duration,20000754,4,Opposition,1693,62354.0,36.83000183105469
Duration,20000754,4,Conjunction,1651,58072.0,35.16999816894531
Duration,20000754,5,Opposition,2090,77375.0,37.02000045776367
Duration,20000754,5,Conjunction,2076,73082.0,35.20000076293945
Duration,20000756,1,Opposition,407,15966.0,39.22999954223633
Duration,20000756,1,Conjunction,441,17248.0,39.11000061035156
Duration,20000756,2,Opposition,819,31700.0,38.709999084472656
Duration,20000756,2,Conjunction,870,32257.0,37.08000183105469
Duration,20000756,3,Opposition,1265,46051.0,36.400001525878906
Duration,20000756,3,Conjunction,1290,47045.0,36.470001220703125
Duration,20000756,4,Opposition,1687,60848.0,36.06999969482422
Duration,20000756,4,Conjunction,1723,63051.0,36.59000015258789
Duration,20000756,5,Opposition,2088,73842.0,35.36000061035156
Duration,20000756,5,Conjunction,2113,75512.0,35.7400016784668
Duration,20000758,1,Opposition,430,17558.0,40.83000183105469
